ID,ISSUE_DATE,PERMIT_TYPE,LATITUDE,LONGITUDE, ESTIMATED_COST ,ISSUE_YEAR,Min_Cost
2788763,4/12/2017,PERMIT - RENOVATION/ALTERATION,41.68864824,-87.63936363,"$880,000.00 ",2017,875407.73
2820362,3/10/2017,PERMIT - RENOVATION/ALTERATION,41.94301013,-87.68637382,"$882,450.00 ",2017,875407.73
2811241,2/7/2017,PERMIT - RENOVATION/ALTERATION,41.87854293,-87.63212058,"$890,573.00 ",2017,875407.73
2872536,10/3/2017,PERMIT - NEW CONSTRUCTION,41.93672674,-87.68405739,"$895,200.00 ",2017,875407.73
2817743,2/8/2017,PERMIT - RENOVATION/ALTERATION,41.90896181,-87.62896311,"$895,430.00 ",2017,875407.73
2655341,5/31/2017,PERMIT - RENOVATION/ALTERATION,41.91756733,-87.70033633,"$900,000.00 ",2017,875407.73
2773955,3/30/2017,PERMIT - RENOVATION/ALTERATION,41.93098876,-87.71078517,"$900,000.00 ",2017,875407.73
2783707,2/6/2017,PERMIT - NEW CONSTRUCTION,41.90153544,-87.69824266,"$900,000.00 ",2017,875407.73
2798435,5/3/2017,PERMIT - NEW CONSTRUCTION,41.85692992,-87.67064523,"$900,000.00 ",2017,875407.73
2802820,1/10/2017,PERMIT - RENOVATION/ALTERATION,41.87856015,-87.63652387,"$900,000.00 ",2017,875407.73
2810251,1/17/2017,PERMIT - RENOVATION/ALTERATION,41.91105238,-87.63340426,"$900,000.00 ",2017,875407.73
2813900,8/4/2017,PERMIT - NEW CONSTRUCTION,41.92415646,-87.67652869,"$900,000.00 ",2017,875407.73
2817593,2/23/2017,PERMIT - RENOVATION/ALTERATION,41.90364373,-87.66670595,"$900,000.00 ",2017,875407.73
2818801,6/12/2017,PERMIT - RENOVATION/ALTERATION,41.89953903,-87.623989,"$900,000.00 ",2017,875407.73
2822307,10/2/2017,PERMIT - NEW CONSTRUCTION,41.86924511,-87.66064353,"$900,000.00 ",2017,875407.73
2826056,4/5/2017,PERMIT - RENOVATION/ALTERATION,41.91101749,-87.62902674,"$900,000.00 ",2017,875407.73
2829907,6/23/2017,PERMIT - RENOVATION/ALTERATION,41.8384313,-87.71936093,"$900,000.00 ",2017,875407.73
2829909,7/13/2017,PERMIT - RENOVATION/ALTERATION,41.83871518,-87.71836084,"$900,000.00 ",2017,875407.73
2832014,5/10/2017,PERMIT - NEW CONSTRUCTION,41.9563963,-87.72509984,"$900,000.00 ",2017,875407.73
2837093,6/29/2017,PERMIT - NEW CONSTRUCTION,41.84668823,-87.68266425,"$900,000.00 ",2017,875407.73
2838581,5/30/2017,PERMIT - RENOVATION/ALTERATION,41.80122428,-87.60271522,"$900,000.00 ",2017,875407.73
2840795,9/14/2017,PERMIT - RENOVATION/ALTERATION,41.95365344,-87.73673357,"$900,000.00 ",2017,875407.73
2844548,6/23/2017,PERMIT - RENOVATION/ALTERATION,41.74951111,-87.73115569,"$900,000.00 ",2017,875407.73
2844676,10/19/2017,PERMIT - NEW CONSTRUCTION,41.88628182,-87.66930397,"$900,000.00 ",2017,875407.73
2850999,7/5/2017,PERMIT - RENOVATION/ALTERATION,41.88195188,-87.63662035,"$900,000.00 ",2017,875407.73
2855621,7/26/2017,PERMIT - RENOVATION/ALTERATION,41.9008258,-87.62070572,"$900,000.00 ",2017,875407.73
2857620,7/13/2017,PERMIT - RENOVATION/ALTERATION,41.88987479,-87.62425976,"$900,000.00 ",2017,875407.73
2862928,8/16/2017,PERMIT - RENOVATION/ALTERATION,41.88374822,-87.63666184,"$900,000.00 ",2017,875407.73
2864276,9/9/2017,PERMIT - RENOVATION/ALTERATION,41.87429616,-87.66761281,"$900,000.00 ",2017,875407.73
2868997,9/18/2017,PERMIT - RENOVATION/ALTERATION,41.88514243,-87.62962434,"$900,000.00 ",2017,875407.73
2870090,10/24/2017,PERMIT - RENOVATION/ALTERATION,41.83329377,-87.61685734,"$900,000.00 ",2017,875407.73
2870644,10/10/2017,PERMIT - NEW CONSTRUCTION,41.84695831,-87.68196291,"$900,000.00 ",2017,875407.73
2870703,10/6/2017,PERMIT - NEW CONSTRUCTION,41.84693358,-87.68202741,"$900,000.00 ",2017,875407.73
2871879,8/29/2017,PERMIT - RENOVATION/ALTERATION,41.95751,-87.66777542,"$900,000.00 ",2017,875407.73
2878096,10/16/2017,PERMIT - RENOVATION/ALTERATION,41.88205499,-87.6338999,"$900,000.00 ",2017,875407.73
2880551,10/23/2017,PERMIT - RENOVATION/ALTERATION,41.8855345,-87.63667609,"$900,000.00 ",2017,875407.73
2892766,11/28/2017,PERMIT - NEW CONSTRUCTION,41.84690886,-87.68209191,"$900,000.00 ",2017,875407.73
2901845,12/12/2017,PERMIT - RENOVATION/ALTERATION,41.88796387,-87.62227776,"$900,000.00 ",2017,875407.73
2848092,12/26/2017,PERMIT - NEW CONSTRUCTION,41.89861574,-87.69692232,"$900,000.00 ",2017,875407.73
2905166,1/23/2018,PERMIT - RENOVATION/ALTERATION,42.0085364,-87.91442844,"$900,000.00 ",2018,9.00E+05
2923105,4/3/2018,PERMIT - RENOVATION/ALTERATION,41.88874104,-87.63708054,"$900,000.00 ",2018,9.00E+05
2905920,4/26/2018,PERMIT - RENOVATION/ALTERATION,41.92948927,-87.68368783,"$900,000.00 ",2018,9.00E+05
2917881,5/25/2018,PERMIT - RENOVATION/ALTERATION,41.82488635,-87.62148099,"$900,000.00 ",2018,9.00E+05
2912730,5/31/2018,PERMIT - NEW CONSTRUCTION,41.86351411,-87.62559395,"$900,000.00 ",2018,9.00E+05
2912748,5/31/2018,PERMIT - NEW CONSTRUCTION,41.8639618,-87.62539875,"$900,000.00 ",2018,9.00E+05
2939677,6/12/2018,PERMIT - RENOVATION/ALTERATION,41.88068788,-87.6256435,"$900,000.00 ",2018,9.00E+05
2946522,6/19/2018,PERMIT - RENOVATION/ALTERATION,41.89042416,-87.62396548,"$900,000.00 ",2018,9.00E+05
2938149,6/22/2018,PERMIT - RENOVATION/ALTERATION,41.8852696,-87.65693588,"$900,000.00 ",2018,9.00E+05
2930301,6/27/2018,PERMIT - RENOVATION/ALTERATION,42.0150117,-87.66452241,"$900,000.00 ",2018,9.00E+05
2896801,12/12/2017,PERMIT - RENOVATION/ALTERATION,41.88195188,-87.63662035,"$901,500.00 ",2017,875407.73
2909666,1/23/2018,PERMIT - RENOVATION/ALTERATION,41.88195188,-87.63662035,"$904,735.00 ",2018,9.00E+05
2856954,7/18/2017,PERMIT - NEW CONSTRUCTION,41.91231216,-87.70472809,"$904,800.00 ",2017,875407.73
2849312,7/21/2017,PERMIT - NEW CONSTRUCTION,41.90370419,-87.67058474,"$905,900.00 ",2017,875407.73
2807043,1/4/2017,PERMIT - RENOVATION/ALTERATION,41.88910913,-87.63054063,"$907,500.00 ",2017,875407.73
2821025,8/16/2017,PERMIT - NEW CONSTRUCTION,41.89848475,-87.67697926,"$908,500.00 ",2017,875407.73
2824289,8/23/2017,PERMIT - NEW CONSTRUCTION,41.89785636,-87.65813964,"$910,000.00 ",2017,875407.73
2843851,8/4/2017,PERMIT - RENOVATION/ALTERATION,41.88071758,-87.63658911,"$911,634.00 ",2017,875407.73
2800577,1/30/2017,PERMIT - NEW CONSTRUCTION,41.92250936,-87.7005502,"$915,200.00 ",2017,875407.73
2815307,9/18/2017,PERMIT - RENOVATION/ALTERATION,41.98432338,-87.76426731,"$915,835.00 ",2017,875407.73
2904320,6/7/2018,PERMIT - NEW CONSTRUCTION,41.89576571,-87.69571606,"$922,900.00 ",2018,9.00E+05
2921009,5/18/2018,PERMIT - NEW CONSTRUCTION,41.94318257,-87.67241076,"$924,000.00 ",2018,9.00E+05
2941171,6/29/2018,PERMIT - NEW CONSTRUCTION,41.97671847,-87.68733032,"$924,000.00 ",2018,9.00E+05
2840641,10/27/2017,PERMIT - RENOVATION/ALTERATION,41.99041059,-87.66141774,"$925,000.00 ",2017,875407.73
2827356,4/7/2017,PERMIT - NEW CONSTRUCTION,41.78281049,-87.5980308,"$926,900.00 ",2017,875407.73
2897365,2/1/2018,PERMIT - NEW CONSTRUCTION,41.89720653,-87.67601469,"$927,800.00 ",2018,9.00E+05
2857618,8/11/2017,PERMIT - NEW CONSTRUCTION,41.91834644,-87.78787733,"$928,350.00 ",2017,875407.73
2857632,8/11/2017,PERMIT - NEW CONSTRUCTION,41.91845945,-87.78788035,"$928,350.00 ",2017,875407.73
2857667,8/11/2017,PERMIT - NEW CONSTRUCTION,41.91862851,-87.78788506,"$928,350.00 ",2017,875407.73
2857671,8/11/2017,PERMIT - NEW CONSTRUCTION,41.9187415,-87.78788868,"$928,350.00 ",2017,875407.73
2949285,7/3/2018,PERMIT - RENOVATION/ALTERATION,41.88193668,-87.62925348,"$930,750.00 ",2018,9.00E+05
2895048,12/1/2017,PERMIT - RENOVATION/ALTERATION,41.98113455,-87.84163842,"$932,000.00 ",2017,875407.73
2878129,12/4/2017,PERMIT - NEW CONSTRUCTION,41.91744204,-87.63893585,"$933,300.00 ",2017,875407.73
2929123,4/12/2018,PERMIT - RENOVATION/ALTERATION,41.88195188,-87.63662035,"$934,000.00 ",2018,9.00E+05
2894201,3/13/2018,PERMIT - RENOVATION/ALTERATION,41.98169716,-87.65934973,"$935,000.00 ",2018,9.00E+05
2873588,9/28/2017,PERMIT - RENOVATION/ALTERATION,41.89774086,-87.62396132,"$935,125.00 ",2017,875407.73
2884139,10/18/2017,PERMIT - RENOVATION/ALTERATION,41.88076896,-87.63387497,"$935,305.00 ",2017,875407.73
2933901,4/30/2018,PERMIT - RENOVATION/ALTERATION,41.88347312,-87.62772975,"$940,000.00 ",2018,9.00E+05
2915349,3/13/2018,PERMIT - RENOVATION/ALTERATION,41.88464637,-87.6172485,"$942,000.00 ",2018,9.00E+05
2840989,6/7/2017,PERMIT - RENOVATION/ALTERATION,41.89665988,-87.62175524,"$945,145.00 ",2017,875407.73
2854653,7/6/2017,PERMIT - RENOVATION/ALTERATION,41.89424285,-87.62440858,"$946,925.00 ",2017,875407.73
2928237,4/23/2018,PERMIT - RENOVATION/ALTERATION,41.98857518,-87.81297791,"$948,908.00 ",2018,9.00E+05
2830689,5/17/2017,PERMIT - NEW CONSTRUCTION,41.91783558,-87.63894754,"$950,000.00 ",2017,875407.73
2852244,8/21/2017,PERMIT - NEW CONSTRUCTION,41.68292205,-87.5592103,"$950,000.00 ",2017,875407.73
2855272,6/27/2017,PERMIT - RENOVATION/ALTERATION,41.88807428,-87.6349552,"$950,000.00 ",2017,875407.73
2894776,12/15/2017,PERMIT - RENOVATION/ALTERATION,41.8855345,-87.63667609,"$950,000.00 ",2017,875407.73
2895289,12/15/2017,PERMIT - RENOVATION/ALTERATION,41.90939879,-87.6530507,"$950,000.00 ",2017,875407.73
2891786,2/20/2018,PERMIT - RENOVATION/ALTERATION,41.91803707,-87.65062336,"$950,000.00 ",2018,9.00E+05
2927332,4/12/2018,PERMIT - RENOVATION/ALTERATION,41.87998851,-87.63068884,"$950,000.00 ",2018,9.00E+05
2878712,4/24/2018,PERMIT - RENOVATION/ALTERATION,41.7500979,-87.69259451,"$950,000.00 ",2018,9.00E+05
2886561,6/12/2018,PERMIT - NEW CONSTRUCTION,41.75591859,-87.66389095,"$950,000.00 ",2018,9.00E+05
2883807,4/27/2018,PERMIT - RENOVATION/ALTERATION,41.87849644,-87.6259421,"$952,950.00 ",2018,9.00E+05
2823674,2/24/2017,PERMIT - RENOVATION/ALTERATION,41.74934817,-87.72109673,"$953,300.00 ",2017,875407.73
2937303,5/10/2018,PERMIT - RENOVATION/ALTERATION,41.88347312,-87.62772975,"$954,000.00 ",2018,9.00E+05
2947297,6/26/2018,PERMIT - RENOVATION/ALTERATION,41.88184063,-87.63325509,"$955,000.00 ",2018,9.00E+05
2783668,9/13/2017,PERMIT - NEW CONSTRUCTION,41.89505046,-87.66701793,"$960,000.00 ",2017,875407.73
2808284,4/7/2017,PERMIT - NEW CONSTRUCTION,41.90692879,-87.66433398,"$960,000.00 ",2017,875407.73
2808319,9/11/2017,PERMIT - NEW CONSTRUCTION,41.91430374,-87.69695794,"$960,000.00 ",2017,875407.73
2809236,2/23/2017,PERMIT - NEW CONSTRUCTION,41.89596623,-87.680234,"$960,000.00 ",2017,875407.73
2814348,2/10/2017,PERMIT - NEW CONSTRUCTION,41.92898555,-87.66176222,"$960,000.00 ",2017,875407.73
2814715,7/13/2017,PERMIT - NEW CONSTRUCTION,41.89848778,-87.65628435,"$960,000.00 ",2017,875407.73
2885885,11/20/2017,PERMIT - RENOVATION/ALTERATION,41.87802566,-87.63206229,"$960,000.00 ",2017,875407.73
2892473,1/18/2018,PERMIT - RENOVATION/ALTERATION,41.88608349,-87.64880123,"$960,000.00 ",2018,9.00E+05
2920415,4/5/2018,PERMIT - NEW CONSTRUCTION,41.89112542,-87.66348195,"$960,000.00 ",2018,9.00E+05
2898800,6/1/2018,PERMIT - NEW CONSTRUCTION,41.93962674,-87.66581763,"$960,000.00 ",2018,9.00E+05
2846515,7/10/2017,PERMIT - RENOVATION/ALTERATION,41.89670837,-87.61842143,"$960,479.00 ",2017,875407.73
2901658,3/20/2018,PERMIT - NEW CONSTRUCTION,41.94237666,-87.66521473,"$967,200.00 ",2018,9.00E+05
2833116,3/23/2018,PERMIT - RENOVATION/ALTERATION,41.70350726,-87.53543202,"$967,720.00 ",2018,9.00E+05
2789732,1/24/2017,PERMIT - NEW CONSTRUCTION,41.90354087,-87.69674924,"$970,000.00 ",2017,875407.73
2842071,5/4/2017,PERMIT - RENOVATION/ALTERATION,NA,NA,"$970,000.00 ",2017,875407.73
2866426,6/11/2018,PERMIT - NEW CONSTRUCTION,41.94223294,-87.65403173,"$972,000.00 ",2018,9.00E+05
2920224,3/15/2018,PERMIT - RENOVATION/ALTERATION,41.88417997,-87.65411135,"$973,000.00 ",2018,9.00E+05
2833265,5/12/2017,PERMIT - RENOVATION/ALTERATION,41.8485071,-87.71598119,"$973,068.00 ",2017,875407.73
2846164,7/18/2017,PERMIT - NEW CONSTRUCTION,41.93264209,-87.66021439,"$974,700.00 ",2017,875407.73
2757508,2/23/2017,PERMIT - NEW CONSTRUCTION,41.91697867,-87.64620915,"$975,000.00 ",2017,875407.73
2875483,9/5/2017,PERMIT - RENOVATION/ALTERATION,42.0117963,-87.70693247,"$975,000.00 ",2017,875407.73
2840007,6/5/2017,PERMIT - RENOVATION/ALTERATION,41.90863959,-87.64836015,"$975,000.00 ",2017,875407.73
2821210,11/30/2017,PERMIT - RENOVATION/ALTERATION,41.93419517,-87.64140394,"$975,000.00 ",2017,875407.73
2850896,8/21/2017,PERMIT - RENOVATION/ALTERATION,41.96417225,-87.68547809,"$980,000.00 ",2017,875407.73
2804632,3/24/2017,PERMIT - RENOVATION/ALTERATION,41.72632923,-87.56727091,"$983,020.00 ",2017,875407.73
2852435,6/29/2017,PERMIT - RENOVATION/ALTERATION,41.71335854,-87.65373654,"$984,000.00 ",2017,875407.73
2809905,1/31/2017,PERMIT - NEW CONSTRUCTION,41.85951219,-87.65357319,"$988,200.00 ",2017,875407.73
2764608,7/7/2017,PERMIT - NEW CONSTRUCTION,41.91663852,-87.67744518,"$990,000.00 ",2017,875407.73
2919310,4/2/2018,PERMIT - RENOVATION/ALTERATION,41.95568502,-87.65472513,"$990,000.00 ",2018,9.00E+05
2813589,3/27/2017,PERMIT - NEW CONSTRUCTION,41.92657544,-87.67110227,"$993,300.00 ",2017,875407.73
2809363,11/9/2017,PERMIT - NEW CONSTRUCTION,41.89057679,-87.66239868,"$996,000.00 ",2017,875407.73
2732443,9/21/2017,PERMIT - NEW CONSTRUCTION,41.81668823,-87.60467716,"$1,000,000.00 ",2017,875407.73
2753419,5/24/2017,PERMIT - RENOVATION/ALTERATION,41.93303164,-87.68182675,"$1,000,000.00 ",2017,875407.73
2753426,5/24/2017,PERMIT - RENOVATION/ALTERATION,41.9326654,-87.68132174,"$1,000,000.00 ",2017,875407.73
2753440,5/22/2017,PERMIT - RENOVATION/ALTERATION,41.93548296,-87.68276899,"$1,000,000.00 ",2017,875407.73
2753445,5/26/2017,PERMIT - RENOVATION/ALTERATION,41.93480835,-87.68183409,"$1,000,000.00 ",2017,875407.73
2753449,5/26/2017,PERMIT - RENOVATION/ALTERATION,41.93465837,-87.68162643,"$1,000,000.00 ",2017,875407.73
2753451,5/26/2017,PERMIT - RENOVATION/ALTERATION,41.93385379,-87.68051992,"$1,000,000.00 ",2017,875407.73
2753456,5/26/2017,PERMIT - RENOVATION/ALTERATION,41.93309288,-87.67945836,"$1,000,000.00 ",2017,875407.73
2753465,5/25/2017,PERMIT - RENOVATION/ALTERATION,41.93297513,-87.6792955,"$1,000,000.00 ",2017,875407.73
2753504,5/25/2017,PERMIT - RENOVATION/ALTERATION,41.93237766,-87.6795725,"$1,000,000.00 ",2017,875407.73
2753522,5/25/2017,PERMIT - RENOVATION/ALTERATION,41.93237508,-87.67977863,"$1,000,000.00 ",2017,875407.73
2753555,5/25/2017,PERMIT - RENOVATION/ALTERATION,41.9324421,-87.6806049,"$1,000,000.00 ",2017,875407.73
2753557,5/24/2017,PERMIT - RENOVATION/ALTERATION,41.93271302,-87.68096542,"$1,000,000.00 ",2017,875407.73
2753560,5/24/2017,PERMIT - RENOVATION/ALTERATION,41.9324823,-87.68106935,"$1,000,000.00 ",2017,875407.73
2753562,5/24/2017,PERMIT - RENOVATION/ALTERATION,41.93230587,-87.68083545,"$1,000,000.00 ",2017,875407.73
2775500,2/17/2017,PERMIT - NEW CONSTRUCTION,41.878944,-87.68622683,"$1,000,000.00 ",2017,875407.73
2784751,9/11/2017,PERMIT - NEW CONSTRUCTION,41.85682492,-87.67884722,"$1,000,000.00 ",2017,875407.73
2786474,1/13/2017,PERMIT - RENOVATION/ALTERATION,41.94842204,-87.65732464,"$1,000,000.00 ",2017,875407.73
2790384,1/10/2017,PERMIT - NEW CONSTRUCTION,41.77753547,-87.60478455,"$1,000,000.00 ",2017,875407.73
2802380,6/7/2017,PERMIT - RENOVATION/ALTERATION,41.89583964,-87.62498814,"$1,000,000.00 ",2017,875407.73
2804651,1/6/2017,PERMIT - RENOVATION/ALTERATION,41.88125997,-87.67307224,"$1,000,000.00 ",2017,875407.73
2804987,4/24/2017,PERMIT - NEW CONSTRUCTION,41.96136649,-87.72798668,"$1,000,000.00 ",2017,875407.73
2808573,4/12/2017,PERMIT - NEW CONSTRUCTION,41.89460976,-87.63400082,"$1,000,000.00 ",2017,875407.73
2809492,4/27/2017,PERMIT - RENOVATION/ALTERATION,41.89692931,-87.67781189,"$1,000,000.00 ",2017,875407.73
2811120,1/24/2017,PERMIT - RENOVATION/ALTERATION,41.79966988,-87.58767782,"$1,000,000.00 ",2017,875407.73
2811900,6/15/2017,PERMIT - RENOVATION/ALTERATION,41.88577014,-87.67580529,"$1,000,000.00 ",2017,875407.73
2814846,3/14/2017,PERMIT - NEW CONSTRUCTION,41.86917155,-87.62537379,"$1,000,000.00 ",2017,875407.73
2816561,8/2/2017,PERMIT - RENOVATION/ALTERATION,41.98232677,-87.67643892,"$1,000,000.00 ",2017,875407.73
2819620,2/22/2017,PERMIT - RENOVATION/ALTERATION,41.89335002,-87.6161593,"$1,000,000.00 ",2017,875407.73
2823497,5/11/2017,PERMIT - RENOVATION/ALTERATION,41.93236419,-87.66395821,"$1,000,000.00 ",2017,875407.73
2825508,3/16/2017,PERMIT - NEW CONSTRUCTION,41.86262829,-87.61503109,"$1,000,000.00 ",2017,875407.73
2826193,4/13/2017,PERMIT - RENOVATION/ALTERATION,41.89209414,-87.61156988,"$1,000,000.00 ",2017,875407.73
2833268,10/23/2017,PERMIT - RENOVATION/ALTERATION,41.83077606,-87.65247339,"$1,000,000.00 ",2017,875407.73
2836052,6/28/2017,PERMIT - RENOVATION/ALTERATION,41.92218253,-87.69539385,"$1,000,000.00 ",2017,875407.73
2836274,4/19/2017,PERMIT - RENOVATION/ALTERATION,41.71421193,-87.68170937,"$1,000,000.00 ",2017,875407.73
2837573,5/12/2017,PERMIT - NEW CONSTRUCTION,41.99049477,-87.74847741,"$1,000,000.00 ",2017,875407.73
2837778,5/2/2017,PERMIT - RENOVATION/ALTERATION,41.89658519,-87.64299618,"$1,000,000.00 ",2017,875407.73
2837888,4/18/2017,PERMIT - RENOVATION/ALTERATION,41.88184063,-87.63325509,"$1,000,000.00 ",2017,875407.73
2838895,10/6/2017,PERMIT - RENOVATION/ALTERATION,41.86397298,-87.62719414,"$1,000,000.00 ",2017,875407.73
2839200,9/6/2017,PERMIT - NEW CONSTRUCTION,41.96439363,-87.6808256,"$1,000,000.00 ",2017,875407.73
2839807,6/19/2017,PERMIT - NEW CONSTRUCTION,41.99190182,-87.71653278,"$1,000,000.00 ",2017,875407.73
2839847,8/11/2017,PERMIT - RENOVATION/ALTERATION,41.90243868,-87.63427774,"$1,000,000.00 ",2017,875407.73
2840276,6/8/2017,PERMIT - RENOVATION/ALTERATION,41.90927856,-87.67597394,"$1,000,000.00 ",2017,875407.73
2841421,6/8/2017,PERMIT - RENOVATION/ALTERATION,41.98119839,-87.83723873,"$1,000,000.00 ",2017,875407.73
2842747,5/11/2017,PERMIT - RENOVATION/ALTERATION,41.8845434,-87.64233139,"$1,000,000.00 ",2017,875407.73
2847637,8/16/2017,PERMIT - RENOVATION/ALTERATION,41.76683033,-87.58579398,"$1,000,000.00 ",2017,875407.73
2858200,8/21/2017,PERMIT - RENOVATION/ALTERATION,41.92219439,-87.6959723,"$1,000,000.00 ",2017,875407.73
2860838,9/22/2017,PERMIT - NEW CONSTRUCTION,41.96770346,-87.68085439,"$1,000,000.00 ",2017,875407.73
2862075,8/14/2017,PERMIT - RENOVATION/ALTERATION,41.88196645,-87.64127583,"$1,000,000.00 ",2017,875407.73
2864609,11/15/2017,PERMIT - RENOVATION/ALTERATION,41.79442683,-87.58237275,"$1,000,000.00 ",2017,875407.73
2864766,8/14/2017,PERMIT - RENOVATION/ALTERATION,41.89498192,-87.6532391,"$1,000,000.00 ",2017,875407.73
2865262,10/11/2017,PERMIT - RENOVATION/ALTERATION,41.94811785,-87.65742192,"$1,000,000.00 ",2017,875407.73
2866815,8/21/2017,PERMIT - RENOVATION/ALTERATION,41.89406892,-87.63641745,"$1,000,000.00 ",2017,875407.73
2874277,11/2/2017,PERMIT - RENOVATION/ALTERATION,41.85250397,-87.62394174,"$1,000,000.00 ",2017,875407.73
2874392,8/29/2017,PERMIT - RENOVATION/ALTERATION,41.87801449,-87.63318903,"$1,000,000.00 ",2017,875407.73
2874681,9/6/2017,PERMIT - RENOVATION/ALTERATION,41.905731,-87.64964597,"$1,000,000.00 ",2017,875407.73
2876288,10/4/2017,PERMIT - RENOVATION/ALTERATION,41.94868253,-87.65787955,"$1,000,000.00 ",2017,875407.73
2878629,10/5/2017,PERMIT - RENOVATION/ALTERATION,41.87794781,-87.75512382,"$1,000,000.00 ",2017,875407.73
2880234,10/18/2017,PERMIT - RENOVATION/ALTERATION,41.89603605,-87.62413103,"$1,000,000.00 ",2017,875407.73
2880544,9/29/2017,PERMIT - RENOVATION/ALTERATION,41.89000134,-87.62143869,"$1,000,000.00 ",2017,875407.73
2884501,10/23/2017,PERMIT - RENOVATION/ALTERATION,41.94383694,-87.71614127,"$1,000,000.00 ",2017,875407.73
2886293,10/18/2017,PERMIT - RENOVATION/ALTERATION,41.89894854,-87.62397499,"$1,000,000.00 ",2017,875407.73
2876457,9/26/2017,PERMIT - RENOVATION/ALTERATION,41.8949033,-87.62074373,"$1,000,000.00 ",2017,875407.73
2878137,9/13/2017,PERMIT - RENOVATION/ALTERATION,41.88181246,-87.63102088,"$1,000,000.00 ",2017,875407.73
2888746,11/22/2017,PERMIT - NEW CONSTRUCTION,42.0085364,-87.91442844,"$1,000,000.00 ",2017,875407.73
2847927,12/1/2017,PERMIT - NEW CONSTRUCTION,41.86619115,-87.68406096,"$1,000,000.00 ",2017,875407.73
2875135,12/7/2017,PERMIT - NEW CONSTRUCTION,41.90342906,-87.66912961,"$1,000,000.00 ",2017,875407.73
2899890,12/8/2017,PERMIT - RENOVATION/ALTERATION,41.88874104,-87.63708054,"$1,000,000.00 ",2017,875407.73
2858726,12/12/2017,PERMIT - RENOVATION/ALTERATION,41.8717299,-87.62597542,"$1,000,000.00 ",2017,875407.73
2854040,12/15/2017,PERMIT - RENOVATION/ALTERATION,41.89251356,-87.62283474,"$1,000,000.00 ",2017,875407.73
2900496,12/15/2017,PERMIT - NEW CONSTRUCTION,42.0085364,-87.91442844,"$1,000,000.00 ",2017,875407.73
2903855,12/28/2017,PERMIT - RENOVATION/ALTERATION,41.87856015,-87.63652387,"$1,000,000.00 ",2017,875407.73
2875722,1/3/2018,PERMIT - NEW CONSTRUCTION,41.86945986,-87.66095569,"$1,000,000.00 ",2018,9.00E+05
2902204,1/3/2018,PERMIT - RENOVATION/ALTERATION,41.8858297,-87.63980644,"$1,000,000.00 ",2018,9.00E+05
2730326,1/4/2018,PERMIT - RENOVATION/ALTERATION,41.8541946,-87.62538153,"$1,000,000.00 ",2018,9.00E+05
2906493,1/11/2018,PERMIT - RENOVATION/ALTERATION,41.87946216,-87.63244033,"$1,000,000.00 ",2018,9.00E+05
2870970,1/23/2018,PERMIT - RENOVATION/ALTERATION,41.91093885,-87.63181201,"$1,000,000.00 ",2018,9.00E+05
2891578,1/25/2018,PERMIT - RENOVATION/ALTERATION,41.87856015,-87.63652387,"$1,000,000.00 ",2018,9.00E+05
2901283,2/13/2018,PERMIT - NEW CONSTRUCTION,41.969522,-87.72915337,"$1,000,000.00 ",2018,9.00E+05
2913491,2/15/2018,PERMIT - RENOVATION/ALTERATION,41.88166429,-87.63888744,"$1,000,000.00 ",2018,9.00E+05
2908328,2/16/2018,PERMIT - NEW CONSTRUCTION,42.0085364,-87.91442844,"$1,000,000.00 ",2018,9.00E+05
2909950,2/20/2018,PERMIT - RENOVATION/ALTERATION,41.88195188,-87.63662035,"$1,000,000.00 ",2018,9.00E+05
2915384,2/23/2018,PERMIT - RENOVATION/ALTERATION,41.87948775,-87.63444223,"$1,000,000.00 ",2018,9.00E+05
2900085,3/6/2018,PERMIT - NEW CONSTRUCTION,41.96247853,-87.68886411,"$1,000,000.00 ",2018,9.00E+05
2900102,3/8/2018,PERMIT - NEW CONSTRUCTION,41.96225173,-87.68885673,"$1,000,000.00 ",2018,9.00E+05
2919878,3/8/2018,PERMIT - RENOVATION/ALTERATION,41.88071758,-87.63658911,"$1,000,000.00 ",2018,9.00E+05
2923070,3/8/2018,PERMIT - RENOVATION/ALTERATION,41.91066083,-87.65411567,"$1,000,000.00 ",2018,9.00E+05
2878839,3/9/2018,PERMIT - NEW CONSTRUCTION,41.85808441,-87.65516687,"$1,000,000.00 ",2018,9.00E+05
2916098,3/9/2018,PERMIT - RENOVATION/ALTERATION,41.88083862,-87.62890194,"$1,000,000.00 ",2018,9.00E+05
2881003,3/23/2018,PERMIT - NEW CONSTRUCTION,41.95680248,-87.74725864,"$1,000,000.00 ",2018,9.00E+05
2923782,3/27/2018,PERMIT - NEW CONSTRUCTION,42.0085364,-87.91442844,"$1,000,000.00 ",2018,9.00E+05
2926267,4/2/2018,PERMIT - RENOVATION/ALTERATION,41.852637,-87.6224087,"$1,000,000.00 ",2018,9.00E+05
2878856,4/3/2018,PERMIT - RENOVATION/ALTERATION,41.89593859,-87.66880608,"$1,000,000.00 ",2018,9.00E+05
2916651,4/3/2018,PERMIT - RENOVATION/ALTERATION,41.88374822,-87.63666184,"$1,000,000.00 ",2018,9.00E+05
2919338,4/10/2018,PERMIT - RENOVATION/ALTERATION,41.89042416,-87.62396548,"$1,000,000.00 ",2018,9.00E+05
2917628,4/13/2018,PERMIT - RENOVATION/ALTERATION,41.9974452,-87.76263996,"$1,000,000.00 ",2018,9.00E+05
